sample	stat	space	simu	reference	motus3	metaphlan4	metaphlan3	kraken2
SAMEA3136753	Kept_mOTUs	uhgg	refKrak	468.0	455.0	386.0	143.0	636.0
SAMEA3136753	Raw_mOTUs	uhgg	refKrak	468.0	455.0	386.0	143.0	747.0
SAMEA3136753	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	111.0
SAMEA3136753	Lost_abundance	uhgg	refKrak	0.0	0.0	-2.220446049250313e-16	0.0	0.0486441730490582
SAMEA3136753	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1485943775100401
SAMEA2467003	Kept_abundance	uhgg	refKrak	1.0	0.9997266630176258	1.0	1.0	0.9674763277068752
SAMEA2467003	Kept_mOTUs	uhgg	refKrak	635.0	531.0	440.0	179.0	620.0
SAMEA2467003	Raw_mOTUs	uhgg	refKrak	635.0	532.0	440.0	179.0	696.0
SAMEA2467003	Lost_mOTUs	uhgg	refKrak	0.0	1.0	0.0	0.0	76.0
SAMEA2467003	Lost_abundance	uhgg	refKrak	0.0	0.0002733369823741	0.0	0.0	0.0325236722931249
SAMEA2467003	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0018796992481203	0.0	0.0	0.1091954022988505
SAMEA3136673	Kept_abundance	uhgg	refKrak	0.9999999999999998	1.0	1.0	1.0	0.9723711340206188
SAMEA3136673	Kept_mOTUs	uhgg	refKrak	465.0	432.0	370.0	141.0	641.0
SAMEA3136673	Raw_mOTUs	uhgg	refKrak	465.0	432.0	370.0	141.0	742.0
SAMEA3136673	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	101.0
SAMEA3136673	Lost_abundance	uhgg	refKrak	2.220446049250313e-16	1.1102230246251563e-16	1.1102230246251563e-16	0.0	0.0276288659793813
SAMEA3136673	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1361185983827493
SAMEA2467002	Kept_abundance	uhgg	refKrak	1.0	0.9998310510892348	1.0	1.0	0.933587707538414
SAMEA2467002	Kept_mOTUs	uhgg	refKrak	398.0	379.0	329.0	119.0	485.0
SAMEA2467002	Raw_mOTUs	uhgg	refKrak	398.0	380.0	329.0	119.0	599.0
SAMEA2467002	Lost_mOTUs	uhgg	refKrak	0.0	1.0	0.0	0.0	114.0
SAMEA2467002	Lost_abundance	uhgg	refKrak	0.0	0.0001689489107652	0.0	0.0	0.0664122924615859
SAMEA2467002	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0026315789473684	0.0	0.0	0.1903171953255425
SAMEA2467039	Kept_abundance	uhgg	refKrak	1.0	1.0	0.9999999999999998	1.0	0.9658773653189946
SAMEA2467039	Kept_mOTUs	uhgg	refKrak	784.0	693.0	603.0	195.0	738.0
SAMEA2467039	Raw_mOTUs	uhgg	refKrak	784.0	693.0	603.0	195.0	850.0
SAMEA2467039	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	112.0
SAMEA2467039	Lost_abundance	uhgg	refKrak	0.0	0.0	2.220446049250313e-16	0.0	0.0341226346810054
SAMEA2467039	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1317647058823529
SAMEA2466975	Kept_abundance	uhgg	refKrak	1.0	0.9999999999999998	1.0000000000000002	1.0	0.967209733965766
SAMEA2466975	Kept_mOTUs	uhgg	refKrak	373.0	366.0	327.0	166.0	512.0
SAMEA2466975	Raw_mOTUs	uhgg	refKrak	373.0	366.0	327.0	166.0	586.0
SAMEA2466975	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	74.0
SAMEA2466975	Lost_abundance	uhgg	refKrak	0.0	2.220446049250313e-16	-2.220446049250313e-16	1.1102230246251563e-16	0.0327902660342338
SAMEA2466975	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1262798634812286
SAMEA3136689	Kept_abundance	uhgg	refKrak	1.0	1.0	1.0	1.0	0.9568875960939124
SAMEA3136689	Kept_mOTUs	uhgg	refKrak	558.0	542.0	465.0	180.0	787.0
SAMEA3136689	Raw_mOTUs	uhgg	refKrak	558.0	542.0	465.0	180.0	919.0
SAMEA3136689	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	132.0
SAMEA3136689	Lost_abundance	uhgg	refKrak	0.0	0.0	0.0	0.0	0.0431124039060875
SAMEA3136689	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1436343852013057
SAMEA3136676	Kept_abundance	uhgg	refKrak	0.9999999999999998	1.0	1.0	1.0	0.9583333333333336
SAMEA3136676	Kept_mOTUs	uhgg	refKrak	562.0	558.0	457.0	163.0	732.0
SAMEA3136676	Raw_mOTUs	uhgg	refKrak	562.0	558.0	457.0	163.0	860.0
SAMEA3136676	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	128.0
SAMEA3136676	Lost_abundance	uhgg	refKrak	2.220446049250313e-16	0.0	0.0	0.0	0.0416666666666665
SAMEA3136676	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1488372093023255
SAMEA3136664	Kept_abundance	uhgg	refKrak	1.0	0.9999124275736394	1.0	1.0	0.9525866502108404
SAMEA3136664	Kept_mOTUs	uhgg	refKrak	422.0	404.0	336.0	144.0	627.0
SAMEA3136664	Raw_mOTUs	uhgg	refKrak	422.0	405.0	336.0	144.0	738.0
SAMEA3136664	Lost_mOTUs	uhgg	refKrak	0.0	1.0	0.0	0.0	111.0
SAMEA3136664	Lost_abundance	uhgg	refKrak	0.0	8.75724263605937e-05	0.0	1.1102230246251563e-16	0.0474133497891596
SAMEA3136664	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0024691358024691	0.0	0.0	0.1504065040650406
SAMEA3136754	Kept_abundance	uhgg	refKrak	1.0000000000000002	1.0	1.0	1.0	0.95386210471747
SAMEA3136754	Kept_mOTUs	uhgg	refKrak	669.0	618.0	538.0	164.0	759.0
SAMEA3136754	Raw_mOTUs	uhgg	refKrak	669.0	618.0	538.0	164.0	914.0
SAMEA3136754	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	155.0
SAMEA3136754	Lost_abundance	uhgg	refKrak	-2.220446049250313e-16	1.1102230246251563e-16	0.0	0.0	0.0461378952825299
SAMEA3136754	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1695842450765864
SAMEA2467076	Kept_abundance	uhgg	refKrak	1.0	1.0	1.0	1.0	0.961522633744856
SAMEA2467076	Kept_mOTUs	uhgg	refKrak	559.0	516.0	457.0	190.0	625.0
SAMEA2467076	Raw_mOTUs	uhgg	refKrak	559.0	516.0	457.0	190.0	717.0
SAMEA2467076	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	92.0
SAMEA2467076	Lost_abundance	uhgg	refKrak	1.1102230246251563e-16	0.0	0.0	0.0	0.038477366255144
SAMEA2467076	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1283124128312412
SAMEA3136674	Kept_abundance	uhgg	refKrak	1.0	1.0	1.0	0.9999999999999998	0.9773993808049536
SAMEA3136674	Kept_mOTUs	uhgg	refKrak	400.0	378.0	322.0	120.0	477.0
SAMEA3136674	Raw_mOTUs	uhgg	refKrak	400.0	378.0	322.0	120.0	548.0
SAMEA3136674	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	71.0
SAMEA3136674	Lost_abundance	uhgg	refKrak	0.0	0.0	0.0	2.220446049250313e-16	0.0226006191950463
SAMEA3136674	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1295620437956204
SAMEA3136685	Kept_abundance	uhgg	refKrak	1.0000000000000002	1.0	0.9999999999999998	1.0000000000000002	0.9588460345362426
SAMEA3136685	Kept_mOTUs	uhgg	refKrak	573.0	507.0	426.0	160.0	765.0
SAMEA3136685	Raw_mOTUs	uhgg	refKrak	573.0	507.0	426.0	160.0	887.0
SAMEA3136685	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	122.0
SAMEA3136685	Lost_abundance	uhgg	refKrak	-2.220446049250313e-16	0.0	2.220446049250313e-16	-2.220446049250313e-16	0.0411539654637573
SAMEA3136685	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1375422773393461
SAMEA3136671	Kept_abundance	uhgg	refKrak	1.0000000000000002	1.0	1.0	0.9999999999999998	0.9687435527130184
SAMEA3136671	Kept_mOTUs	uhgg	refKrak	482.0	465.0	400.0	148.0	572.0
SAMEA3136671	Raw_mOTUs	uhgg	refKrak	482.0	465.0	400.0	148.0	657.0
SAMEA3136671	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	85.0
SAMEA3136671	Lost_abundance	uhgg	refKrak	-2.220446049250313e-16	0.0	0.0	2.220446049250313e-16	0.0312564472869816
SAMEA3136671	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1293759512937595
SAMEA2466921	Kept_abundance	uhgg	refKrak	1.0	0.9998686732091258	1.0000000000000002	1.0	0.9572236503856042
SAMEA2466921	Kept_mOTUs	uhgg	refKrak	473.0	448.0	403.0	170.0	553.0
SAMEA2466921	Raw_mOTUs	uhgg	refKrak	473.0	449.0	403.0	170.0	634.0
SAMEA2466921	Lost_mOTUs	uhgg	refKrak	0.0	1.0	0.0	0.0	81.0
SAMEA2466921	Lost_abundance	uhgg	refKrak	1.1102230246251563e-16	0.0001313267908742	-2.220446049250313e-16	0.0	0.0427763496143958
SAMEA2466921	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0022271714922048	0.0	0.0	0.1277602523659306
SAMEA3136688	Kept_abundance	uhgg	refKrak	1.0	1.0	1.0	0.9999999999999998	0.9548879942190563
SAMEA3136688	Kept_mOTUs	uhgg	refKrak	540.0	480.0	430.0	165.0	586.0
SAMEA3136688	Raw_mOTUs	uhgg	refKrak	540.0	480.0	430.0	165.0	683.0
SAMEA3136688	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	97.0
SAMEA3136688	Lost_abundance	uhgg	refKrak	0.0	0.0	0.0	2.220446049250313e-16	0.0451120057809435
SAMEA3136688	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1420204978038067
SAMEA3136679	Kept_abundance	uhgg	refKrak	1.0	1.0	1.0	1.0	0.9424778761061948
SAMEA3136679	Kept_mOTUs	uhgg	refKrak	281.0	255.0	234.0	115.0	403.0
SAMEA3136679	Raw_mOTUs	uhgg	refKrak	281.0	255.0	234.0	115.0	470.0
SAMEA3136679	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	67.0
SAMEA3136679	Lost_abundance	uhgg	refKrak	0.0	1.1102230246251563e-16	0.0	0.0	0.057522123893805
SAMEA3136679	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1425531914893617
SAMEA2466935	Kept_abundance	uhgg	refKrak	1.0	0.9998823418726464	1.0000000000000002	1.0	0.975182782411698
SAMEA2466935	Kept_mOTUs	uhgg	refKrak	544.0	488.0	427.0	169.0	586.0
SAMEA2466935	Raw_mOTUs	uhgg	refKrak	544.0	489.0	427.0	169.0	659.0
SAMEA2466935	Lost_mOTUs	uhgg	refKrak	0.0	1.0	0.0	0.0	73.0
SAMEA2466935	Lost_abundance	uhgg	refKrak	1.1102230246251563e-16	0.0001176581273535	-2.220446049250313e-16	1.1102230246251563e-16	0.0248172175883021
SAMEA2466935	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0020449897750511	0.0	0.0	0.1107738998482549
SAMEA2466947	Kept_abundance	uhgg	refKrak	1.0	1.0	1.0	1.0	0.9701938943894388
SAMEA2466947	Kept_mOTUs	uhgg	refKrak	548.0	518.0	457.0	172.0	611.0
SAMEA2466947	Raw_mOTUs	uhgg	refKrak	548.0	518.0	457.0	172.0	705.0
SAMEA2466947	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	94.0
SAMEA2466947	Lost_abundance	uhgg	refKrak	0.0	0.0	0.0	0.0	0.029806105610561
SAMEA2466947	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1333333333333333
SAMEA3136670	Kept_abundance	uhgg	refKrak	1.0	1.0	1.0	1.0	0.9757076685537828
SAMEA3136670	Kept_mOTUs	uhgg	refKrak	444.0	422.0	370.0	133.0	635.0
SAMEA3136670	Raw_mOTUs	uhgg	refKrak	444.0	422.0	370.0	133.0	728.0
SAMEA3136670	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	93.0
SAMEA3136670	Lost_abundance	uhgg	refKrak	0.0	0.0	0.0	1.1102230246251563e-16	0.0242923314462171
SAMEA3136670	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1277472527472527
SAMEA3136733	Kept_abundance	uhgg	refKrak	1.0	1.0	1.0	0.9999999999999998	0.9718222314306434
SAMEA3136733	Kept_mOTUs	uhgg	refKrak	473.0	440.0	384.0	164.0	561.0
SAMEA3136733	Raw_mOTUs	uhgg	refKrak	473.0	440.0	384.0	164.0	648.0
SAMEA3136733	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	87.0
SAMEA3136733	Lost_abundance	uhgg	refKrak	0.0	0.0	0.0	2.220446049250313e-16	0.0281777685693566
SAMEA3136733	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1342592592592592
SAMEA3136644	Kept_abundance	uhgg	refKrak	1.0	0.9998222001426496	1.0	1.0000000000000002	0.9682308970099668
SAMEA3136644	Kept_mOTUs	uhgg	refKrak	678.0	618.0	550.0	204.0	676.0
SAMEA3136644	Raw_mOTUs	uhgg	refKrak	678.0	619.0	550.0	204.0	781.0
SAMEA3136644	Lost_mOTUs	uhgg	refKrak	0.0	1.0	0.0	0.0	105.0
SAMEA3136644	Lost_abundance	uhgg	refKrak	0.0	0.0001777998573503	0.0	-2.220446049250313e-16	0.0317691029900332
SAMEA3136644	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0016155088852988	0.0	0.0	0.1344430217669654
SAMEA2466891	Kept_abundance	uhgg	refKrak	1.0	1.0	1.0	1.0	0.9598472336911642
SAMEA2466891	Kept_mOTUs	uhgg	refKrak	472.0	456.0	407.0	174.0	621.0
SAMEA2466891	Raw_mOTUs	uhgg	refKrak	472.0	456.0	407.0	174.0	719.0
SAMEA2466891	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	98.0
SAMEA2466891	Lost_abundance	uhgg	refKrak	0.0	0.0	0.0	0.0	0.0401527663088358
SAMEA2466891	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1363004172461752
SAMEA3136700	Kept_abundance	uhgg	refKrak	1.0	0.9998840906295352	1.0	1.0	0.9693961952026466
SAMEA3136700	Kept_mOTUs	uhgg	refKrak	720.0	657.0	567.0	192.0	696.0
SAMEA3136700	Raw_mOTUs	uhgg	refKrak	720.0	658.0	567.0	192.0	800.0
SAMEA3136700	Lost_mOTUs	uhgg	refKrak	0.0	1.0	0.0	0.0	104.0
SAMEA3136700	Lost_abundance	uhgg	refKrak	0.0	0.0001159093704649	0.0	0.0	0.0306038047973533
SAMEA3136700	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0015197568389057	0.0	0.0	0.13
SAMEA2466901	Kept_abundance	uhgg	refKrak	1.0	0.9999195500234536	0.9999999999999996	1.0	0.9747147702744372
SAMEA2466901	Kept_mOTUs	uhgg	refKrak	385.0	391.0	354.0	157.0	517.0
SAMEA2466901	Raw_mOTUs	uhgg	refKrak	385.0	392.0	354.0	157.0	590.0
SAMEA2466901	Lost_mOTUs	uhgg	refKrak	0.0	1.0	0.0	0.0	73.0
SAMEA2466901	Lost_abundance	uhgg	refKrak	0.0	8.044997654632624e-05	3.3306690738754696e-16	0.0	0.0252852297255626
SAMEA2466901	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0025510204081632	0.0	0.0	0.123728813559322
SAMEA3136626	Kept_abundance	uhgg	refKrak	1.0	1.0	1.0	1.0000000000000002	0.9289527720739222
SAMEA3136626	Kept_mOTUs	uhgg	refKrak	352.0	323.0	290.0	96.0	391.0
SAMEA3136626	Raw_mOTUs	uhgg	refKrak	352.0	323.0	290.0	96.0	453.0
SAMEA3136626	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	62.0
SAMEA3136626	Lost_abundance	uhgg	refKrak	1.1102230246251563e-16	0.0	0.0	-2.220446049250313e-16	0.0710472279260777
SAMEA3136626	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1368653421633554
SAMEA3136707	Kept_abundance	uhgg	refKrak	1.0	1.0	0.9999999999999998	1.0	0.9645889418098984
SAMEA3136707	Kept_mOTUs	uhgg	refKrak	544.0	504.0	439.0	140.0	625.0
SAMEA3136707	Raw_mOTUs	uhgg	refKrak	544.0	504.0	439.0	140.0	740.0
SAMEA3136707	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	115.0
SAMEA3136707	Lost_abundance	uhgg	refKrak	0.0	1.1102230246251563e-16	2.220446049250313e-16	0.0	0.0354110581901014
SAMEA3136707	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1554054054054054
SAMEA2467058	Kept_abundance	uhgg	refKrak	1.0	0.9998853649245212	1.0	1.0000000000000002	0.9618508997429306
SAMEA2467058	Kept_mOTUs	uhgg	refKrak	423.0	402.0	351.0	144.0	509.0
SAMEA2467058	Raw_mOTUs	uhgg	refKrak	423.0	403.0	351.0	144.0	584.0
SAMEA2467058	Lost_mOTUs	uhgg	refKrak	0.0	1.0	0.0	0.0	75.0
SAMEA2467058	Lost_abundance	uhgg	refKrak	0.0	0.0001146350754788	0.0	-2.220446049250313e-16	0.0381491002570694
SAMEA2467058	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0024813895781637	0.0	0.0	0.1284246575342466
SAMEA2466916	Kept_abundance	uhgg	refKrak	1.0	0.999778295916322	1.0	1.0	0.9697686375321336
SAMEA2466916	Kept_mOTUs	uhgg	refKrak	453.0	418.0	348.0	167.0	541.0
SAMEA2466916	Raw_mOTUs	uhgg	refKrak	453.0	419.0	348.0	167.0	604.0
SAMEA2466916	Lost_mOTUs	uhgg	refKrak	0.0	1.0	0.0	0.0	63.0
SAMEA2466916	Lost_abundance	uhgg	refKrak	1.1102230246251563e-16	0.000221704083678	1.1102230246251563e-16	0.0	0.0302313624678662
SAMEA2466916	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0023866348448687	0.0	0.0	0.1043046357615894
SAMEA2466912	Kept_abundance	uhgg	refKrak	1.0	1.0	1.0000000000000002	1.0	0.9775545762017016
SAMEA2466912	Kept_mOTUs	uhgg	refKrak	452.0	422.0	368.0	157.0	509.0
SAMEA2466912	Raw_mOTUs	uhgg	refKrak	452.0	422.0	368.0	157.0	580.0
SAMEA2466912	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	71.0
SAMEA2466912	Lost_abundance	uhgg	refKrak	0.0	0.0	-2.220446049250313e-16	0.0	0.0224454237982985
SAMEA2466912	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1224137931034482
SAMEA2466973	Kept_abundance	uhgg	refKrak	1.0	1.0	0.9999999999999998	1.0	0.9272145364443524
SAMEA2466973	Kept_mOTUs	uhgg	refKrak	497.0	481.0	416.0	151.0	575.0
SAMEA2466973	Raw_mOTUs	uhgg	refKrak	497.0	481.0	416.0	151.0	681.0
SAMEA2466973	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	106.0
SAMEA2466973	Lost_abundance	uhgg	refKrak	1.1102230246251563e-16	0.0	2.220446049250313e-16	1.1102230246251563e-16	0.0727854635556475
SAMEA2466973	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1556534508076358
SAMEA2467067	Kept_abundance	uhgg	refKrak	1.0	0.999780103558342	0.9999999999999998	1.0	0.9791195227319482
SAMEA2467067	Kept_mOTUs	uhgg	refKrak	633.0	573.0	491.0	205.0	634.0
SAMEA2467067	Raw_mOTUs	uhgg	refKrak	633.0	574.0	491.0	205.0	704.0
SAMEA2467067	Lost_mOTUs	uhgg	refKrak	0.0	1.0	0.0	0.0	70.0
SAMEA2467067	Lost_abundance	uhgg	refKrak	0.0	0.0002198964416579	2.220446049250313e-16	0.0	0.0208804772680517
SAMEA2467067	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0017421602787456	0.0	0.0	0.0994318181818181
SAMEA2467006	Kept_abundance	uhgg	refKrak	1.0	0.9999999999999998	1.0	1.0	0.9753404869995872
SAMEA2467006	Kept_mOTUs	uhgg	refKrak	394.0	394.0	355.0	146.0	515.0
SAMEA2467006	Raw_mOTUs	uhgg	refKrak	394.0	394.0	355.0	146.0	580.0
SAMEA2467006	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	65.0
SAMEA2467006	Lost_abundance	uhgg	refKrak	1.1102230246251563e-16	2.220446049250313e-16	0.0	0.0	0.0246595130004128
SAMEA2467006	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1120689655172413
SAMEA3136641	Kept_abundance	uhgg	refKrak	1.0	0.999916587722374	1.0	1.0	0.9569914600267516
SAMEA3136641	Kept_mOTUs	uhgg	refKrak	626.0	549.0	479.0	170.0	667.0
SAMEA3136641	Raw_mOTUs	uhgg	refKrak	626.0	550.0	479.0	170.0	780.0
SAMEA3136641	Lost_mOTUs	uhgg	refKrak	0.0	1.0	0.0	0.0	113.0
SAMEA3136641	Lost_abundance	uhgg	refKrak	1.1102230246251563e-16	8.341227762587167e-05	1.1102230246251563e-16	0.0	0.0430085399732483
SAMEA3136641	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0018181818181818	0.0	0.0	0.1448717948717948
SAMEA2467069	Kept_abundance	uhgg	refKrak	1.0	0.9998603393529264	1.0	1.0	0.9724300502203544
SAMEA2467069	Kept_mOTUs	uhgg	refKrak	504.0	431.0	365.0	141.0	505.0
SAMEA2467069	Raw_mOTUs	uhgg	refKrak	504.0	432.0	365.0	141.0	579.0
SAMEA2467069	Lost_mOTUs	uhgg	refKrak	0.0	1.0	0.0	0.0	74.0
SAMEA2467069	Lost_abundance	uhgg	refKrak	0.0	0.0001396606470734	0.0	1.1102230246251563e-16	0.0275699497796455
SAMEA2467069	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0023148148148148	0.0	0.0	0.1278065630397236
SAMEA3136713	Kept_abundance	uhgg	refKrak	1.0	1.0	1.0	1.0	0.9539823008849556
SAMEA3136713	Kept_mOTUs	uhgg	refKrak	528.0	510.0	440.0	166.0	638.0
SAMEA3136713	Raw_mOTUs	uhgg	refKrak	528.0	510.0	440.0	166.0	750.0
SAMEA3136713	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	112.0
SAMEA3136713	Lost_abundance	uhgg	refKrak	1.1102230246251563e-16	1.1102230246251563e-16	0.0	0.0	0.0460176991150442
SAMEA3136713	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1493333333333333
SAMEA2466993	Kept_abundance	uhgg	refKrak	1.0	1.0	1.0	1.0	0.9586520570601612
SAMEA2466993	Kept_mOTUs	uhgg	refKrak	624.0	563.0	501.0	177.0	646.0
SAMEA2466993	Raw_mOTUs	uhgg	refKrak	624.0	563.0	501.0	177.0	761.0
SAMEA2466993	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	115.0
SAMEA2466993	Lost_abundance	uhgg	refKrak	0.0	0.0	0.0	0.0	0.0413479429398389
SAMEA2466993	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1511169513797634
SAMEA3136739	Kept_abundance	uhgg	refKrak	0.9999999999999998	0.9997659102177558	1.0	1.0	0.9682000617474528
SAMEA3136739	Kept_mOTUs	uhgg	refKrak	536.0	486.0	439.0	183.0	609.0
SAMEA3136739	Raw_mOTUs	uhgg	refKrak	536.0	487.0	439.0	183.0	695.0
SAMEA3136739	Lost_mOTUs	uhgg	refKrak	0.0	1.0	0.0	0.0	86.0
SAMEA3136739	Lost_abundance	uhgg	refKrak	2.220446049250313e-16	0.0002340897822441	0.0	1.1102230246251563e-16	0.0317999382525471
SAMEA3136739	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.002053388090349	0.0	0.0	0.1237410071942446
SAMEA3178936	Kept_abundance	uhgg	refKrak	1.0000000000000002	1.0	1.0	1.0	0.9539534406727516
SAMEA3178936	Kept_mOTUs	uhgg	refKrak	356.0	336.0	289.0	125.0	536.0
SAMEA3178936	Raw_mOTUs	uhgg	refKrak	356.0	336.0	289.0	125.0	624.0
SAMEA3178936	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	88.0
SAMEA3178936	Lost_abundance	uhgg	refKrak	-2.220446049250313e-16	0.0	0.0	1.1102230246251563e-16	0.0460465593272484
SAMEA3178936	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.141025641025641
SAMEA3136682	Kept_abundance	uhgg	refKrak	0.9999999999999998	1.0	1.0	0.9999999999999998	0.9093807858465336
SAMEA3136682	Kept_mOTUs	uhgg	refKrak	438.0	411.0	371.0	145.0	498.0
SAMEA3136682	Raw_mOTUs	uhgg	refKrak	438.0	411.0	371.0	145.0	564.0
SAMEA3136682	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	66.0
SAMEA3136682	Lost_abundance	uhgg	refKrak	2.220446049250313e-16	0.0	0.0	2.220446049250313e-16	0.0906192141534663
SAMEA3136682	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0	0.0	0.0	0.1170212765957446
SAMEA3136751	Kept_abundance	uhgg	refKrak	1.0	0.9998838693748102	1.0	0.9999999999999998	0.9511157239231964
SAMEA3136751	Kept_mOTUs	uhgg	refKrak	617.0	568.0	500.0	165.0	659.0
SAMEA3136751	Raw_mOTUs	uhgg	refKrak	617.0	569.0	500.0	165.0	759.0
SAMEA3136751	Lost_mOTUs	uhgg	refKrak	0.0	1.0	0.0	0.0	100.0
SAMEA3136751	Lost_abundance	uhgg	refKrak	0.0	0.0001161306251897	0.0	2.220446049250313e-16	0.0488842760768034
SAMEA3136751	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0017574692442882	0.0	0.0	0.1317523056653491
SAMEA2466945	Kept_abundance	uhgg	refKrak	1.0	0.9999076179686384	1.0	1.0	0.966113914924297
SAMEA2466945	Kept_mOTUs	uhgg	refKrak	557.0	521.0	462.0	193.0	635.0
SAMEA2466945	Raw_mOTUs	uhgg	refKrak	557.0	522.0	462.0	193.0	731.0
SAMEA2466945	Lost_mOTUs	uhgg	refKrak	0.0	1.0	0.0	0.0	96.0
SAMEA2466945	Lost_abundance	uhgg	refKrak	0.0	9.23820313617485e-05	0.0	1.1102230246251563e-16	0.033886085075703
SAMEA2466945	Lost_mOTUs_frac	uhgg	refKrak	0.0	0.0019157088122605	0.0	0.0	0.1313269493844049
SAMEA3136684	Kept_abundance	uhgg	refKrak	1.0000000000000002	1.0	1.0	1.0	0.9644490644490644
SAMEA3136684	Kept_mOTUs	uhgg	refKrak	687.0	646.0	566.0	196.0	833.0
SAMEA3136684	Raw_mOTUs	uhgg	refKrak	687.0	646.0	566.0	196.0	975.0
SAMEA3136684	Lost_mOTUs	uhgg	refKrak	0.0	0.0	0.0	0.0	142.0
